county,precinct,office,district,candidate,party,votes,election_day,mail
Santa Clara,8066,U.S. House,19,JUSTIN JAMES AGUILERA,REP,202,31,171
Santa Clara,8067,U.S. House,19,JUSTIN JAMES AGUILERA,REP,558,76,482
Santa Clara,8072,U.S. House,19,JUSTIN JAMES AGUILERA,REP,109,10,99
Santa Clara,8073,U.S. House,19,JUSTIN JAMES AGUILERA,REP,69,10,59
Santa Clara,8079,U.S. House,19,JUSTIN JAMES AGUILERA,REP,613,76,537
Santa Clara,8082,U.S. House,19,JUSTIN JAMES AGUILERA,REP,418,38,380
Santa Clara,8085,U.S. House,19,JUSTIN JAMES AGUILERA,REP,400,36,364
Santa Clara,8089,U.S. House,19,JUSTIN JAMES AGUILERA,REP,675,75,600
Santa Clara,8092,U.S. House,19,JUSTIN JAMES AGUILERA,REP,21,2,19
Santa Clara,8093,U.S. House,19,JUSTIN JAMES AGUILERA,REP,19,1,18
Santa Clara,8096,U.S. House,19,JUSTIN JAMES AGUILERA,REP,699,70,629
Santa Clara,8101,U.S. House,19,JUSTIN JAMES AGUILERA,REP,279,39,240
Santa Clara,8105,U.S. House,19,JUSTIN JAMES AGUILERA,REP,112,5,107
Santa Clara,8117,U.S. House,19,JUSTIN JAMES AGUILERA,REP,426,65,361
Santa Clara,8122,U.S. House,19,JUSTIN JAMES AGUILERA,REP,585,68,517
Santa Clara,8133,U.S. House,19,JUSTIN JAMES AGUILERA,REP,5,0,5
Santa Clara,8201,U.S. House,19,JUSTIN JAMES AGUILERA,REP,838,148,690
Santa Clara,8203,U.S. House,19,JUSTIN JAMES AGUILERA,REP,554,97,457
Santa Clara,8205,U.S. House,19,JUSTIN JAMES AGUILERA,REP,860,164,696
Santa Clara,8208,U.S. House,19,JUSTIN JAMES AGUILERA,REP,421,59,362
Santa Clara,8212,U.S. House,19,JUSTIN JAMES AGUILERA,REP,200,47,153
Santa Clara,8214,U.S. House,19,JUSTIN JAMES AGUILERA,REP,129,21,108
Santa Clara,8227,U.S. House,19,JUSTIN JAMES AGUILERA,REP,867,111,756
Santa Clara,8228,U.S. House,19,JUSTIN JAMES AGUILERA,REP,515,59,456
Santa Clara,8230,U.S. House,19,JUSTIN JAMES AGUILERA,REP,854,126,728
Santa Clara,8231,U.S. House,19,JUSTIN JAMES AGUILERA,REP,654,93,561
Santa Clara,8232,U.S. House,19,JUSTIN JAMES AGUILERA,REP,1235,199,1036
Santa Clara,8236,U.S. House,19,JUSTIN JAMES AGUILERA,REP,1264,185,1079
Santa Clara,8246,U.S. House,19,JUSTIN JAMES AGUILERA,REP,562,84,478
Santa Clara,8254,U.S. House,19,JUSTIN JAMES AGUILERA,REP,505,83,422
Santa Clara,8262,U.S. House,19,JUSTIN JAMES AGUILERA,REP,640,78,562
Santa Clara,8264,U.S. House,19,JUSTIN JAMES AGUILERA,REP,496,74,422
Santa Clara,8401,U.S. House,19,JUSTIN JAMES AGUILERA,REP,446,59,387
Santa Clara,8404,U.S. House,19,JUSTIN JAMES AGUILERA,REP,1139,149,990
Santa Clara,8408,U.S. House,19,JUSTIN JAMES AGUILERA,REP,375,59,316
Santa Clara,8409,U.S. House,19,JUSTIN JAMES AGUILERA,REP,337,51,286
Santa Clara,8414,U.S. House,19,JUSTIN JAMES AGUILERA,REP,115,15,100
Santa Clara,8418,U.S. House,19,JUSTIN JAMES AGUILERA,REP,141,12,129
Santa Clara,8421,U.S. House,19,JUSTIN JAMES AGUILERA,REP,11,1,10
Santa Clara,8423,U.S. House,19,JUSTIN JAMES AGUILERA,REP,0,0,0
Santa Clara,8430,U.S. House,19,JUSTIN JAMES AGUILERA,REP,904,147,757
Santa Clara,8435,U.S. House,19,JUSTIN JAMES AGUILERA,REP,934,106,828
Santa Clara,8438,U.S. House,19,JUSTIN JAMES AGUILERA,REP,1101,162,939
Santa Clara,8439,U.S. House,19,JUSTIN JAMES AGUILERA,REP,804,123,681
Santa Clara,8445,U.S. House,19,JUSTIN JAMES AGUILERA,REP,566,56,510
Santa Clara,8447,U.S. House,19,JUSTIN JAMES AGUILERA,REP,1,0,1
Santa Clara,8456,U.S. House,19,JUSTIN JAMES AGUILERA,REP,933,108,825
Santa Clara,8457,U.S. House,19,JUSTIN JAMES AGUILERA,REP,1042,145,897
Santa Clara,8464,U.S. House,19,JUSTIN JAMES AGUILERA,REP,850,144,706
Santa Clara,8470,U.S. House,19,JUSTIN JAMES AGUILERA,REP,808,92,716
Santa Clara,8472,U.S. House,19,JUSTIN JAMES AGUILERA,REP,839,111,728
Santa Clara,8486,U.S. House,19,JUSTIN JAMES AGUILERA,REP,1178,122,1056
Santa Clara,8492,U.S. House,19,JUSTIN JAMES AGUILERA,REP,1163,86,1077
Santa Clara,8502,U.S. House,19,JUSTIN JAMES AGUILERA,REP,56,4,52
Santa Clara,8609,U.S. House,19,JUSTIN JAMES AGUILERA,REP,1,1,0
Santa Clara,8612,U.S. House,19,JUSTIN JAMES AGUILERA,REP,585,67,518
Santa Clara,8615,U.S. House,19,JUSTIN JAMES AGUILERA,REP,617,57,560
Santa Clara,8625,U.S. House,19,JUSTIN JAMES AGUILERA,REP,12,3,9
Santa Clara,8631,U.S. House,19,JUSTIN JAMES AGUILERA,REP,367,43,324
Santa Clara,8634,U.S. House,19,JUSTIN JAMES AGUILERA,REP,89,16,73
Santa Clara,8636,U.S. House,19,JUSTIN JAMES AGUILERA,REP,156,20,136
Santa Clara,8648,U.S. House,19,JUSTIN JAMES AGUILERA,REP,811,74,737
Santa Clara,8676,U.S. House,19,JUSTIN JAMES AGUILERA,REP,683,72,611
Santa Clara,8801,U.S. House,19,JUSTIN JAMES AGUILERA,REP,545,88,457
Santa Clara,8805,U.S. House,19,JUSTIN JAMES AGUILERA,REP,500,53,447
Santa Clara,8809,U.S. House,19,JUSTIN JAMES AGUILERA,REP,637,89,548
Santa Clara,8812,U.S. House,19,JUSTIN JAMES AGUILERA,REP,344,48,296
Santa Clara,8817,U.S. House,19,JUSTIN JAMES AGUILERA,REP,241,21,220
Santa Clara,8820,U.S. House,19,JUSTIN JAMES AGUILERA,REP,573,69,504
Santa Clara,8822,U.S. House,19,JUSTIN JAMES AGUILERA,REP,553,83,470
Santa Clara,8828,U.S. House,19,JUSTIN JAMES AGUILERA,REP,179,23,156
Santa Clara,8829,U.S. House,19,JUSTIN JAMES AGUILERA,REP,151,16,135
Santa Clara,8839,U.S. House,19,JUSTIN JAMES AGUILERA,REP,663,96,567
Santa Clara,8844,U.S. House,19,JUSTIN JAMES AGUILERA,REP,903,116,787
Santa Clara,8848,U.S. House,19,JUSTIN JAMES AGUILERA,REP,434,67,367
Santa Clara,8853,U.S. House,19,JUSTIN JAMES AGUILERA,REP,571,66,505
Santa Clara,8868,U.S. House,19,JUSTIN JAMES AGUILERA,REP,38,4,34
Santa Clara,8873,U.S. House,19,JUSTIN JAMES AGUILERA,REP,286,32,254
Santa Clara,8874,U.S. House,19,JUSTIN JAMES AGUILERA,REP,9,0,9
Santa Clara,8915,U.S. House,19,JUSTIN JAMES AGUILERA,REP,7,0,7
Santa Clara,8916,U.S. House,19,JUSTIN JAMES AGUILERA,REP,9,0,9
Santa Clara,8920,U.S. House,19,JUSTIN JAMES AGUILERA,REP,1,0,1
Santa Clara,4943,U.S. House,20,JIMMY PANETTA,DEM,68,5,63
Santa Clara,4944,U.S. House,20,JIMMY PANETTA,DEM,589,76,513
Santa Clara,4945,U.S. House,20,JIMMY PANETTA,DEM,878,74,804
Santa Clara,4956,U.S. House,20,JIMMY PANETTA,DEM,152,14,138
Santa Clara,4958,U.S. House,20,JIMMY PANETTA,DEM,965,87,878
Santa Clara,4969,U.S. House,20,JIMMY PANETTA,DEM,1441,86,1355
Santa Clara,4974,U.S. House,20,JIMMY PANETTA,DEM,693,54,639
Santa Clara,5949,U.S. House,20,JIMMY PANETTA,DEM,325,20,305
Santa Clara,5951,U.S. House,20,JIMMY PANETTA,DEM,5,0,5
Santa Clara,5975,U.S. House,20,JIMMY PANETTA,DEM,26,0,26
Santa Clara,6048,U.S. House,20,JIMMY PANETTA,DEM,16,0,16
Santa Clara,4943,U.S. House,20,JEFF GORMAN,REP,20,3,17
Santa Clara,4944,U.S. House,20,JEFF GORMAN,REP,185,36,149
Santa Clara,4945,U.S. House,20,JEFF GORMAN,REP,314,50,264
Santa Clara,4956,U.S. House,20,JEFF GORMAN,REP,48,11,37
Santa Clara,4958,U.S. House,20,JEFF GORMAN,REP,232,48,184
Santa Clara,4969,U.S. House,20,JEFF GORMAN,REP,410,52,358
Santa Clara,4974,U.S. House,20,JEFF GORMAN,REP,193,33,160
Santa Clara,5949,U.S. House,20,JEFF GORMAN,REP,188,28,160
Santa Clara,5951,U.S. House,20,JEFF GORMAN,REP,1,0,1
Santa Clara,5975,U.S. House,20,JEFF GORMAN,REP,7,4,3
Santa Clara,6048,U.S. House,20,JEFF GORMAN,REP,5,0,5
Santa Clara,2001,State Senate,13,JOSH BECKER,DEM,22,17,5
Santa Clara,2002,State Senate,13,JOSH BECKER,DEM,1862,94,1768
Santa Clara,2005,State Senate,13,JOSH BECKER,DEM,1219,42,1177
Santa Clara,2006,State Senate,13,JOSH BECKER,DEM,51,0,51
Santa Clara,2009,State Senate,13,JOSH BECKER,DEM,2865,128,2737
Santa Clara,2013,State Senate,13,JOSH BECKER,DEM,2286,91,2195
Santa Clara,2014,State Senate,13,JOSH BECKER,DEM,1979,108,1871
Santa Clara,2018,State Senate,13,JOSH BECKER,DEM,63,3,60
Santa Clara,2025,State Senate,13,JOSH BECKER,DEM,2654,80,2574
Santa Clara,2043,State Senate,13,JOSH BECKER,DEM,2081,64,2017
Santa Clara,2046,State Senate,13,JOSH BECKER,DEM,2895,110,2785
Santa Clara,2057,State Senate,13,JOSH BECKER,DEM,2743,116,2627
Santa Clara,2068,State Senate,13,JOSH BECKER,DEM,2546,87,2459
Santa Clara,2098,State Senate,13,JOSH BECKER,DEM,2630,97,2533
Santa Clara,2108,State Senate,13,JOSH BECKER,DEM,2339,72,2267
Santa Clara,2125,State Senate,13,JOSH BECKER,DEM,240,4,236
Santa Clara,2274,State Senate,13,JOSH BECKER,DEM,144,2,142
Santa Clara,2275,State Senate,13,JOSH BECKER,DEM,617,15,602
Santa Clara,2278,State Senate,13,JOSH BECKER,DEM,636,29,607
Santa Clara,2281,State Senate,13,JOSH BECKER,DEM,3,0,3
Santa Clara,2282,State Senate,13,JOSH BECKER,DEM,804,33,771
Santa Clara,2285,State Senate,13,JOSH BECKER,DEM,1395,61,1334
Santa Clara,2301,State Senate,13,JOSH BECKER,DEM,2234,62,2172
Santa Clara,2305,State Senate,13,JOSH BECKER,DEM,3013,108,2905
Santa Clara,2309,State Senate,13,JOSH BECKER,DEM,764,13,751
Santa Clara,2314,State Senate,13,JOSH BECKER,DEM,1762,55,1707
Santa Clara,2317,State Senate,13,JOSH BECKER,DEM,1666,61,1605
Santa Clara,2330,State Senate,13,JOSH BECKER,DEM,2674,49,2625
Santa Clara,2338,State Senate,13,JOSH BECKER,DEM,100,4,96
Santa Clara,2351,State Senate,13,JOSH BECKER,DEM,1484,45,1439
Santa Clara,2353,State Senate,13,JOSH BECKER,DEM,19,3,16
Santa Clara,2539,State Senate,13,JOSH BECKER,DEM,122,4,118
Santa Clara,2542,State Senate,13,JOSH BECKER,DEM,1304,179,1125
Santa Clara,2545,State Senate,13,JOSH BECKER,DEM,1714,88,1626
Santa Clara,2802,State Senate,13,JOSH BECKER,DEM,1467,46,1421
Santa Clara,2811,State Senate,13,JOSH BECKER,DEM,21,0,21
Santa Clara,2813,State Senate,13,JOSH BECKER,DEM,130,3,127
Santa Clara,2816,State Senate,13,JOSH BECKER,DEM,18,0,18
Santa Clara,2870,State Senate,13,JOSH BECKER,DEM,77,3,74
Santa Clara,2951,State Senate,13,JOSH BECKER,DEM,177,12,165
Santa Clara,3001,State Senate,13,JOSH BECKER,DEM,1758,73,1685
Santa Clara,3002,State Senate,13,JOSH BECKER,DEM,1798,112,1686
Santa Clara,3005,State Senate,13,JOSH BECKER,DEM,38,2,36
Santa Clara,3010,State Senate,13,JOSH BECKER,DEM,1612,97,1515
Santa Clara,3011,State Senate,13,JOSH BECKER,DEM,1534,103,1431
Santa Clara,3012,State Senate,13,JOSH BECKER,DEM,81,3,78
Santa Clara,3013,State Senate,13,JOSH BECKER,DEM,2118,125,1993
Santa Clara,3016,State Senate,13,JOSH BECKER,DEM,652,23,629
Santa Clara,3017,State Senate,13,JOSH BECKER,DEM,469,31,438
Santa Clara,3018,State Senate,13,JOSH BECKER,DEM,240,20,220
Santa Clara,3019,State Senate,13,JOSH BECKER,DEM,2201,98,2103
Santa Clara,3021,State Senate,13,JOSH BECKER,DEM,196,7,189
Santa Clara,3023,State Senate,13,JOSH BECKER,DEM,1698,89,1609
Santa Clara,3026,State Senate,13,JOSH BECKER,DEM,1215,36,1179
Santa Clara,3029,State Senate,13,JOSH BECKER,DEM,0,0,0
Santa Clara,3031,State Senate,13,JOSH BECKER,DEM,0,0,0
Santa Clara,3032,State Senate,13,JOSH BECKER,DEM,1012,50,962
Santa Clara,3034,State Senate,13,JOSH BECKER,DEM,2084,87,1997
Santa Clara,3035,State Senate,13,JOSH BECKER,DEM,1558,91,1467
Santa Clara,3039,State Senate,13,JOSH BECKER,DEM,1100,43,1057
Santa Clara,3040,State Senate,13,JOSH BECKER,DEM,0,0,0
Santa Clara,3042,State Senate,13,JOSH BECKER,DEM,1075,63,1012
Santa Clara,3043,State Senate,13,JOSH BECKER,DEM,1762,58,1704
Santa Clara,3045,State Senate,13,JOSH BECKER,DEM,2331,98,2233
Santa Clara,3047,State Senate,13,JOSH BECKER,DEM,786,23,763
Santa Clara,3048,State Senate,13,JOSH BECKER,DEM,2183,101,2082
Santa Clara,3051,State Senate,13,JOSH BECKER,DEM,1562,33,1529
Santa Clara,3053,State Senate,13,JOSH BECKER,DEM,1774,48,1726
Santa Clara,3061,State Senate,13,JOSH BECKER,DEM,64,6,58
Santa Clara,3079,State Senate,13,JOSH BECKER,DEM,370,10,360
Santa Clara,3080,State Senate,13,JOSH BECKER,DEM,725,28,697
Santa Clara,3086,State Senate,13,JOSH BECKER,DEM,2108,65,2043
Santa Clara,3087,State Senate,13,JOSH BECKER,DEM,828,58,770
Santa Clara,3089,State Senate,13,JOSH BECKER,DEM,0,0,0
Santa Clara,3095,State Senate,13,JOSH BECKER,DEM,2,0,2
Santa Clara,3101,State Senate,13,JOSH BECKER,DEM,103,3,100
Santa Clara,3102,State Senate,13,JOSH BECKER,DEM,349,25,324
Santa Clara,3103,State Senate,13,JOSH BECKER,DEM,881,48,833
Santa Clara,3116,State Senate,13,JOSH BECKER,DEM,554,16,538
Santa Clara,3117,State Senate,13,JOSH BECKER,DEM,606,23,583
Santa Clara,3120,State Senate,13,JOSH BECKER,DEM,380,21,359
Santa Clara,3122,State Senate,13,JOSH BECKER,DEM,1615,62,1553
Santa Clara,3156,State Senate,13,JOSH BECKER,DEM,94,2,92
Santa Clara,3402,State Senate,13,JOSH BECKER,DEM,2263,65,2198
Santa Clara,3406,State Senate,13,JOSH BECKER,DEM,2131,161,1970
Santa Clara,3407,State Senate,13,JOSH BECKER,DEM,2237,83,2154
Santa Clara,3408,State Senate,13,JOSH BECKER,DEM,2715,129,2586
Santa Clara,3409,State Senate,13,JOSH BECKER,DEM,2634,139,2495
Santa Clara,3410,State Senate,13,JOSH BECKER,DEM,2766,111,2655
Santa Clara,3417,State Senate,13,JOSH BECKER,DEM,2552,87,2465
Santa Clara,3427,State Senate,13,JOSH BECKER,DEM,2127,98,2029
Santa Clara,3434,State Senate,13,JOSH BECKER,DEM,1570,35,1535
Santa Clara,3438,State Senate,13,JOSH BECKER,DEM,2795,80,2715
Santa Clara,3445,State Senate,13,JOSH BECKER,DEM,2624,101,2523
Santa Clara,4733,State Senate,13,JOSH BECKER,DEM,17,1,16
Santa Clara,6678,State Senate,13,JOSH BECKER,DEM,32,0,32
Santa Clara,2001,State Senate,13,ALEXANDER GLEW,REP,35,32,3
Santa Clara,2002,State Senate,13,ALEXANDER GLEW,REP,405,46,359
Santa Clara,2005,State Senate,13,ALEXANDER GLEW,REP,280,30,250
Santa Clara,2006,State Senate,13,ALEXANDER GLEW,REP,18,1,17
Santa Clara,2009,State Senate,13,ALEXANDER GLEW,REP,713,94,619
Santa Clara,2013,State Senate,13,ALEXANDER GLEW,REP,687,64,623
Santa Clara,2014,State Senate,13,ALEXANDER GLEW,REP,678,97,581
Santa Clara,2018,State Senate,13,ALEXANDER GLEW,REP,46,6,40
Santa Clara,2025,State Senate,13,ALEXANDER GLEW,REP,733,53,680
Santa Clara,2043,State Senate,13,ALEXANDER GLEW,REP,583,50,533
Santa Clara,2046,State Senate,13,ALEXANDER GLEW,REP,628,80,548
Santa Clara,2057,State Senate,13,ALEXANDER GLEW,REP,560,53,507
Santa Clara,2068,State Senate,13,ALEXANDER GLEW,REP,662,41,621
Santa Clara,2098,State Senate,13,ALEXANDER GLEW,REP,772,63,709
Santa Clara,2108,State Senate,13,ALEXANDER GLEW,REP,582,67,515
Santa Clara,2125,State Senate,13,ALEXANDER GLEW,REP,70,8,62
Santa Clara,2274,State Senate,13,ALEXANDER GLEW,REP,88,3,85
Santa Clara,2275,State Senate,13,ALEXANDER GLEW,REP,400,42,358
Santa Clara,2278,State Senate,13,ALEXANDER GLEW,REP,307,34,273
Santa Clara,2281,State Senate,13,ALEXANDER GLEW,REP,2,0,2
Santa Clara,2282,State Senate,13,ALEXANDER GLEW,REP,387,31,356
Santa Clara,2285,State Senate,13,ALEXANDER GLEW,REP,769,76,693
Santa Clara,2301,State Senate,13,ALEXANDER GLEW,REP,829,56,773
Santa Clara,2305,State Senate,13,ALEXANDER GLEW,REP,1094,82,1012
Santa Clara,2309,State Senate,13,ALEXANDER GLEW,REP,302,29,273
Santa Clara,2314,State Senate,13,ALEXANDER GLEW,REP,693,55,638
Santa Clara,2317,State Senate,13,ALEXANDER GLEW,REP,681,58,623
Santa Clara,2330,State Senate,13,ALEXANDER GLEW,REP,993,77,916
Santa Clara,2338,State Senate,13,ALEXANDER GLEW,REP,31,3,28
Santa Clara,2351,State Senate,13,ALEXANDER GLEW,REP,584,39,545
Santa Clara,2353,State Senate,13,ALEXANDER GLEW,REP,14,3,11
Santa Clara,2539,State Senate,13,ALEXANDER GLEW,REP,17,2,15
Santa Clara,2542,State Senate,13,ALEXANDER GLEW,REP,151,30,121
Santa Clara,2545,State Senate,13,ALEXANDER GLEW,REP,170,19,151
Santa Clara,2802,State Senate,13,ALEXANDER GLEW,REP,756,56,700
Santa Clara,2811,State Senate,13,ALEXANDER GLEW,REP,11,0,11
Santa Clara,2813,State Senate,13,ALEXANDER GLEW,REP,88,4,84
Santa Clara,2816,State Senate,13,ALEXANDER GLEW,REP,3,0,3
Santa Clara,2870,State Senate,13,ALEXANDER GLEW,REP,38,2,36
Santa Clara,2951,State Senate,13,ALEXANDER GLEW,REP,87,15,72
Santa Clara,3001,State Senate,13,ALEXANDER GLEW,REP,781,100,681
Santa Clara,3002,State Senate,13,ALEXANDER GLEW,REP,557,77,480
Santa Clara,3005,State Senate,13,ALEXANDER GLEW,REP,13,2,11
Santa Clara,3010,State Senate,13,ALEXANDER GLEW,REP,538,64,474
Santa Clara,3011,State Senate,13,ALEXANDER GLEW,REP,454,67,387
Santa Clara,3012,State Senate,13,ALEXANDER GLEW,REP,33,5,28
Santa Clara,3013,State Senate,13,ALEXANDER GLEW,REP,575,77,498
Santa Clara,3016,State Senate,13,ALEXANDER GLEW,REP,170,14,156
Santa Clara,3017,State Senate,13,ALEXANDER GLEW,REP,126,22,104
Santa Clara,3018,State Senate,13,ALEXANDER GLEW,REP,73,6,67
Santa Clara,3019,State Senate,13,ALEXANDER GLEW,REP,615,81,534
Santa Clara,3021,State Senate,13,ALEXANDER GLEW,REP,55,8,47
Santa Clara,3023,State Senate,13,ALEXANDER GLEW,REP,607,86,521
Santa Clara,3026,State Senate,13,ALEXANDER GLEW,REP,455,51,404
Santa Clara,3029,State Senate,13,ALEXANDER GLEW,REP,0,0,0
Santa Clara,3031,State Senate,13,ALEXANDER GLEW,REP,0,0,0
Santa Clara,3032,State Senate,13,ALEXANDER GLEW,REP,372,46,326
Santa Clara,3034,State Senate,13,ALEXANDER GLEW,REP,805,91,714
Santa Clara,3035,State Senate,13,ALEXANDER GLEW,REP,485,69,416
Santa Clara,3039,State Senate,13,ALEXANDER GLEW,REP,367,29,338
Santa Clara,3040,State Senate,13,ALEXANDER GLEW,REP,0,0,0
Santa Clara,3042,State Senate,13,ALEXANDER GLEW,REP,335,41,294
Santa Clara,3043,State Senate,13,ALEXANDER GLEW,REP,710,64,646
Santa Clara,3045,State Senate,13,ALEXANDER GLEW,REP,807,86,721
Santa Clara,3047,State Senate,13,ALEXANDER GLEW,REP,281,26,255
Santa Clara,3048,State Senate,13,ALEXANDER GLEW,REP,657,86,571
Santa Clara,3051,State Senate,13,ALEXANDER GLEW,REP,594,32,562
Santa Clara,3053,State Senate,13,ALEXANDER GLEW,REP,784,67,717
Santa Clara,3061,State Senate,13,ALEXANDER GLEW,REP,20,4,16
Santa Clara,3079,State Senate,13,ALEXANDER GLEW,REP,169,15,154
Santa Clara,3080,State Senate,13,ALEXANDER GLEW,REP,199,13,186
Santa Clara,3086,State Senate,13,ALEXANDER GLEW,REP,840,66,774
Santa Clara,3087,State Senate,13,ALEXANDER GLEW,REP,302,42,260
Santa Clara,3089,State Senate,13,ALEXANDER GLEW,REP,0,0,0
Santa Clara,3095,State Senate,13,ALEXANDER GLEW,REP,0,0,0
Santa Clara,3101,State Senate,13,ALEXANDER GLEW,REP,37,6,31
Santa Clara,3102,State Senate,13,ALEXANDER GLEW,REP,140,8,132
Santa Clara,3103,State Senate,13,ALEXANDER GLEW,REP,282,32,250
Santa Clara,3116,State Senate,13,ALEXANDER GLEW,REP,207,18,189
Santa Clara,3117,State Senate,13,ALEXANDER GLEW,REP,200,22,178
Santa Clara,3120,State Senate,13,ALEXANDER GLEW,REP,118,11,107
Santa Clara,3122,State Senate,13,ALEXANDER GLEW,REP,518,58,460
Santa Clara,3156,State Senate,13,ALEXANDER GLEW,REP,35,7,28
Santa Clara,3402,State Senate,13,ALEXANDER GLEW,REP,571,82,489
Santa Clara,3406,State Senate,13,ALEXANDER GLEW,REP,531,92,439
Santa Clara,3407,State Senate,13,ALEXANDER GLEW,REP,536,61,475
Santa Clara,3408,State Senate,13,ALEXANDER GLEW,REP,654,94,560
Santa Clara,3409,State Senate,13,ALEXANDER GLEW,REP,682,109,573
Santa Clara,3410,State Senate,13,ALEXANDER GLEW,REP,712,84,628
Santa Clara,3417,State Senate,13,ALEXANDER GLEW,REP,531,68,463
Santa Clara,3427,State Senate,13,ALEXANDER GLEW,REP,527,68,459
Santa Clara,3434,State Senate,13,ALEXANDER GLEW,REP,491,38,453
Santa Clara,3438,State Senate,13,ALEXANDER GLEW,REP,884,80,804
Santa Clara,3445,State Senate,13,ALEXANDER GLEW,REP,686,83,603
Santa Clara,4733,State Senate,13,ALEXANDER GLEW,REP,25,6,19
Santa Clara,6678,State Senate,13,ALEXANDER GLEW,REP,18,1,17
Santa Clara,2720,State Senate,15,DAVE CORTESE,DEM,488,22,466
Santa Clara,2721,State Senate,15,DAVE CORTESE,DEM,460,16,444
Santa Clara,2723,State Senate,15,DAVE CORTESE,DEM,1004,47,957
Santa Clara,2724,State Senate,15,DAVE CORTESE,DEM,841,56,785
Santa Clara,2725,State Senate,15,DAVE CORTESE,DEM,754,43,711
Santa Clara,2726,State Senate,15,DAVE CORTESE,DEM,539,38,501
Santa Clara,2727,State Senate,15,DAVE CORTESE,DEM,478,16,462
Santa Clara,2729,State Senate,15,DAVE CORTESE,DEM,549,17,532
Santa Clara,2734,State Senate,15,DAVE CORTESE,DEM,755,37,718
Santa Clara,2740,State Senate,15,DAVE CORTESE,DEM,903,47,856
Santa Clara,2751,State Senate,15,DAVE CORTESE,DEM,3,0,3
Santa Clara,2761,State Senate,15,DAVE CORTESE,DEM,4,0,4
Santa Clara,2808,State Senate,15,DAVE CORTESE,DEM,34,1,33
Santa Clara,2810,State Senate,15,DAVE CORTESE,DEM,7,0,7
Santa Clara,2812,State Senate,15,DAVE CORTESE,DEM,104,4,100
Santa Clara,2825,State Senate,15,DAVE CORTESE,DEM,7,0,7
Santa Clara,3601,State Senate,15,DAVE CORTESE,DEM,526,17,509
Santa Clara,3602,State Senate,15,DAVE CORTESE,DEM,988,46,942
Santa Clara,3603,State Senate,15,DAVE CORTESE,DEM,512,19,493
Santa Clara,3604,State Senate,15,DAVE CORTESE,DEM,1213,46,1167
Santa Clara,3605,State Senate,15,DAVE CORTESE,DEM,1349,73,1276
Santa Clara,3606,State Senate,15,DAVE CORTESE,DEM,1026,49,977
Santa Clara,3608,State Senate,15,DAVE CORTESE,DEM,1184,41,1143
Santa Clara,3609,State Senate,15,DAVE CORTESE,DEM,1628,61,1567
Santa Clara,3611,State Senate,15,DAVE CORTESE,DEM,1057,48,1009
Santa Clara,3614,State Senate,15,DAVE CORTESE,DEM,576,29,547
Santa Clara,3624,State Senate,15,DAVE CORTESE,DEM,1465,53,1412
Santa Clara,3635,State Senate,15,DAVE CORTESE,DEM,0,0,0
Santa Clara,3652,State Senate,15,DAVE CORTESE,DEM,583,52,531
Santa Clara,3655,State Senate,15,DAVE CORTESE,DEM,87,3,84
Santa Clara,3669,State Senate,15,DAVE CORTESE,DEM,2,0,2
Santa Clara,3670,State Senate,15,DAVE CORTESE,DEM,54,2,52
Santa Clara,3777,State Senate,15,DAVE CORTESE,DEM,526,19,507
Santa Clara,3779,State Senate,15,DAVE CORTESE,DEM,38,1,37
Santa Clara,3782,State Senate,15,DAVE CORTESE,DEM,151,10,141
Santa Clara,3783,State Senate,15,DAVE CORTESE,DEM,137,4,133
Santa Clara,3801,State Senate,15,DAVE CORTESE,DEM,635,44,591
Santa Clara,3802,State Senate,15,DAVE CORTESE,DEM,962,56,906
Santa Clara,3803,State Senate,15,DAVE CORTESE,DEM,921,55,866
Santa Clara,3804,State Senate,15,DAVE CORTESE,DEM,443,44,399
Santa Clara,3810,State Senate,15,DAVE CORTESE,DEM,792,68,724
Santa Clara,3811,State Senate,15,DAVE CORTESE,DEM,1011,49,962
Santa Clara,3814,State Senate,15,DAVE CORTESE,DEM,949,76,873
Santa Clara,3820,State Senate,15,DAVE CORTESE,DEM,856,51,805
Santa Clara,3821,State Senate,15,DAVE CORTESE,DEM,385,21,364
Santa Clara,3825,State Senate,15,DAVE CORTESE,DEM,494,37,457
Santa Clara,3828,State Senate,15,DAVE CORTESE,DEM,459,24,435
Santa Clara,3835,State Senate,15,DAVE CORTESE,DEM,479,15,464
Santa Clara,3840,State Senate,15,DAVE CORTESE,DEM,817,52,765
Santa Clara,3846,State Senate,15,DAVE CORTESE,DEM,41,1,40
Santa Clara,3861,State Senate,15,DAVE CORTESE,DEM,34,3,31
Santa Clara,4665,State Senate,15,DAVE CORTESE,DEM,9,1,8
Santa Clara,4666,State Senate,15,DAVE CORTESE,DEM,4,0,4
Santa Clara,4671,State Senate,15,DAVE CORTESE,DEM,579,37,542
Santa Clara,4672,State Senate,15,DAVE CORTESE,DEM,300,14,286
Santa Clara,4674,State Senate,15,DAVE CORTESE,DEM,519,35,484
Santa Clara,4675,State Senate,15,DAVE CORTESE,DEM,1030,58,972
Santa Clara,4685,State Senate,15,DAVE CORTESE,DEM,475,19,456
Santa Clara,4687,State Senate,15,DAVE CORTESE,DEM,574,27,547
Santa Clara,4688,State Senate,15,DAVE CORTESE,DEM,1035,45,990
Santa Clara,4691,State Senate,15,DAVE CORTESE,DEM,739,33,706
